Freq.,V(vout)
693.4737009,"1.02026057654098e+000,-3.17876898361646e-001"
726.1561095,"1.01844702941003e+000,-3.03417925129907e-001"
760.3787926,"1.01679748103766e+000,-2.89630448403841e-001"
796.2143411,"1.01529674804533e+000,-2.76481628652618e-001"
833.7387669,"1.01393111183643e+000,-2.63940443330284e-001"
873.0316645,"1.01268816753191e+000,-2.51977561787498e-001"
914.1763792,"1.01155669005584e+000,-2.40565231288201e-001"
957.2601846,"1.01052651517898e+000,-2.29677173065284e-001"
1002.374467,"1.00958843364765e+000,-2.19288487198355e-001"
1049.61492,"1.00873409679036e+000,-2.09375565502341e-001"
1099.081748,"1.00795593221005e+000,-1.99916011548339e-001"
1150.879875,"1.00724706837445e+000,-1.90888567063666e-001"
1205.119172,"1.00660126705861e+000,-1.82273044147223e-001"
1261.914689,"1.00601286273763e+000,-1.74050262611672e-001"
1321.386896,"1.00547670815013e+000,-1.66201992073184e-001"
1383.661942,"1.00498812533988e+000,-1.58710898215759e-001"
1448.87192,"1.00454286157918e+000,-1.51560492950011e-001"
1517.15515,"1.00413704964245e+000,-1.44735087991648e-001"
1588.656469,"1.00376717197020e+000,-1.38219751661381e-001"
1663.527542,"1.00343002831085e+000,-1.32000268537013e-001"
1741.92718,"1.00312270647953e+000,-1.26063101749423e-001"
1824.021679,"1.00284255591538e+000,-1.20395357697817e-001"
1909.985172,"1.00258716374907e+000,-1.14984752964119e-001"
2000,"1.00235433313304e+000,-1.09819583277385e-001"
2094.257096,"1.00214206360411e+000,-1.04888694330839e-001"
2192.956392,"1.00194853328190e+000,-1.00181454335143e-001"
2296.307243,"1.00177208272123e+000,-9.56877281741981e-002"
2404.528869,"1.00161120025820e+000,-9.13978530288659e-002"
2517.850824,"1.00146450870747e+000,-8.73026153776664e-002"
2636.513477,"1.00133075327952e+000,-8.33932292739519e-002"
2760.768529,"1.00120879060395e+000,-7.96613158127002e-002"
2890.879541,"1.00109757875266e+000,-7.60988836977958e-002"
3027.122497,"1.00099616817052e+000,-7.26983108597778e-002"
3169.786385,"1.00090369342749e+000,-6.94523270217360e-002"
3319.173815,"1.00081936571655e+000,-6.63539971965292e-002"
3475.601657,"1.00074246602883e+000,-6.33967060152827e-002"
3639.401717,"1.00067233894205e+000,-6.05741428730653e-002"
3810.921436,"1.00060838696760e+000,-5.78802878153510e-002"
3990.52463,"1.00055006540408e+000,-5.53093981420716e-002"
4178.592262,"1.00049687765181e+000,-5.28559956801473e-002"
4375.523248,"1.00044837094556e+000,-5.05148546844794e-002"
4581.735306,"1.00040413246855e+000,-4.82809903360248e-002"
4797.665838,"1.00036378581247e+000,-4.61496478101253e-002"
5023.772863,"1.00032698775263e+000,-4.41162918734790e-002"
5260.535984,"1.00029342530970e+000,-4.21765969879289e-002"
5508.457407,"1.00026281307252e+000,-4.03264378990116e-002"
5768.063006,"1.00023489075823e+000,-3.85618806774346e-002"
6039.903441,"1.00020942098850e+000,-3.68791741896075e-002"
6324.55532,"1.00018618726282e+000,-3.52747419872230e-002"
6622.62243,"1.00016499211075e+000,-3.37451745801900e-002"
6934.737009,"1.00014565540756e+000,-3.22872220870067e-002"
7261.561095,"1.00012801283829e+000,-3.08977872359719e-002"
7603.787926,"1.00011191449730e+000,-2.95739187033632e-002"
7962.143411,"1.00009722361109e+000,-2.83128047756236e-002"
8337.387669,"1.00008381537327e+000,-2.71117673160006e-002"
8730.316645,"1.00007157588189e+000,-2.59682560235888e-002"
9141.763792,"1.00006040116978e+000,-2.48798429713588e-002"
9572.601846,"1.00005019631982e+000,-2.38442174097599e-002"
10023.74467,"1.00004087465722e+000,-2.28591808271403e-002"
10496.1492,"1.00003235701228e+000,-2.19226422511838e-002"
10990.81748,"1.00002457104700e+000,-2.10326137824950e-002"
11508.79875,"1.00001745063989e+000,-2.01872063536257e-002"
12051.19172,"1.00001093532383e+000,-1.93846256972847e-002"
12619.14689,"1.00000496977201e+000,-1.86231685216853e-002"
13213.86896,"9.99999503327587e-001,-1.79012188799561e-002"
13836.61942,"9.99994489573242e-001,-1.72172447273624e-002"
14488.7192,"9.99989885936643e-001,-1.65697946579257e-002"
15171.5515,"9.99985653328716e-001,-1.59574948146428e-002"
15886.56469,"9.99981755811524e-001,-1.53790459658012e-002"
16635.27542,"9.99978160292947e-001,-1.48332207386375e-002"
17419.2718,"9.99974836245552e-001,-1.43188610102243e-002"
18240.21679,"9.99971755447278e-001,-1.38348754428534e-002"
19099.85172,"9.99968891741722e-001,-1.33802371631191e-002"
20000,"9.99966220815976e-001,-1.29539815792441e-002"
