Freq.,V(vout)
1002.374467,"1.00980747943584e+000,-2.06762684973000e-001"
1049.61492,"1.00893465509830e+000,-1.97427178261933e-001"
1099.081748,"1.00813953311695e+000,-1.88517278227664e-001"
1150.879875,"1.00741512383911e+000,-1.80013206982039e-001"
1205.119172,"1.00675507847063e+000,-1.71896160125470e-001"
1261.914689,"1.00615362830229e+000,-1.64148252487394e-001"
1321.386896,"1.00560553002640e+000,-1.56752467606566e-001"
1383.661942,"1.00510601648671e+000,-1.49692610681996e-001"
1448.87192,"1.00465075227419e+000,-1.42953264645257e-001"
1517.15515,"1.00423579365798e+000,-1.36519749104991e-001"
1588.656469,"1.00385755239296e+000,-1.30378081925301e-001"
1663.527542,"1.00351276300643e+000,-1.24514943214308e-001"
1741.92718,"1.00319845320536e+000,-1.18917641517328e-001"
1824.021679,"1.00291191708897e+000,-1.13574082061859e-001"
1909.985172,"1.00265069088869e+000,-1.08472736897056e-001"
2000,"1.00241253097781e+000,-1.03602616761236e-001"
2094.257096,"1.00219539393430e+000,-9.89532445664736e-002"
2192.956392,"1.00199741845231e+000,-9.45146303802176e-002"
2296.307243,"1.00181690892629e+000,-9.02772478102634e-002"
2404.528869,"1.00165232054414e+000,-8.62320116611954e-002"
2517.850824,"1.00150224574796e+000,-8.23702568277440e-002"
2636.513477,"1.00136540193154e+000,-7.86837183022726e-002"
2760.768529,"1.00124062025782e+000,-7.51645122250011e-002"
2890.879541,"1.00112683549258e+000,-7.18051179569557e-002"
3027.122497,"1.00102307675775e+000,-6.85983610478615e-002"
3169.786385,"1.00092845912107e+000,-6.55373970917026e-002"
3319.173815,"1.00084217594316e+000,-6.26156964049187e-002"
3475.601657,"1.00076349191302e+000,-5.98270294681242e-002"
3639.401717,"1.00069173670894e+000,-5.71654530917840e-002"
3810.921436,"1.00062629922715e+000,-5.46252972844741e-002"
3990.52463,"1.00056662232721e+000,-5.22011527536961e-002"
4178.592262,"1.00051219804620e+000,-4.98878590246932e-002"
4375.523248,"1.00046256324049e+000,-4.76804931449806e-002"
4581.735306,"1.00041729561534e+000,-4.55743589354825e-002"
4797.665838,"1.00037601010782e+000,-4.35649767496216e-002"
5023.772863,"1.00033835559140e+000,-4.16480737505935e-002"
5260.535984,"1.00030401187294e+000,-3.98195746363399e-002"
5508.457407,"1.00027268695610e+000,-3.80755928201779e-002"
5768.063006,"1.00024411454715e+000,-3.64124220329813e-002"
6039.903441,"1.00021805178174e+000,-3.48265283250839e-002"
6324.55532,"1.00019427715246e+000,-3.33145424551731e-002"
6622.62243,"1.00017258861967e+000,-3.18732526382064e-002"
6934.737009,"1.00015280188900e+000,-3.04995976487135e-002"
7261.561095,"1.00013474884080e+000,-2.91906602449217e-002"
7603.787926,"1.00011827609785e+000,-2.79436609157528e-002"
7962.143411,"1.00010324371909e+000,-2.67559519277256e-002"
8337.387669,"1.00008952400815e+000,-2.56250116544834e-002"
8730.316645,"1.00007700042642e+000,-2.45484391844002e-002"
9141.763792,"1.00006556660130e+000,-2.35239491901211e-002"
9572.601846,"1.00005512542118e+000,-2.25493670473043e-002"
10023.74467,"1.00004558820938e+000,-2.16226241911954e-002"
10496.1492,"1.00003687396995e+000,-2.07417537021684e-002"
10990.81748,"1.00002890869894e+000,-1.99048861146593e-002"
11508.79875,"1.00002162475521e+000,-1.91102454298289e-002"
12051.19172,"1.00001496028544e+000,-1.83561453309267e-002"
12619.14689,"1.00000885869831e+000,-1.76409855937436e-002"
13213.86896,"1.00000326818364e+000,-1.69632486775981e-002"
13836.61942,"9.99998141272034e-001,-1.63214964953795e-002"
14488.7192,"9.99993434431544e-001,-1.57143673543487e-002"
15171.5515,"9.99989107697810e-001,-1.51405730571241e-002"
15886.56469,"9.99985124334545e-001,-1.45988961647845e-002"
16635.27542,"9.99981450521440e-001,-1.40881874049228e-002"
17419.2718,"9.99978055066884e-001,-1.36073632291982e-002"
18240.21679,"9.99974909143035e-001,-1.31554035110639e-002"
19099.85172,"9.99971986040959e-001,-1.27313493753718e-002"
20000,"9.99969260943798e-001,-1.23343011622978e-002"
