Freq.,V(vout)
12051.19172,"2.36083808410321e+001,-4.05820208406818e+001"
12619.14689,"2.19649330650293e+001,-3.95280748265411e+001"
13213.86896,"2.04158344215850e+001,-3.84439935087353e+001"
13836.61942,"1.89592441651379e+001,-3.73374351722399e+001"
14488.7192,"1.75927846511486e+001,-3.62154696897476e+001"
15171.5515,"1.63136363790343e+001,-3.50845617576521e+001"
15886.56469,"1.51186276184889e+001,-3.39505671843492e+001"
16635.27542,"1.40043172901588e+001,-3.28187402405119e+001"
17419.2718,"1.29670702302103e+001,-3.16937500891238e+001"
18240.21679,"1.20031243680805e+001,-3.05797043993392e+001"
19099.85172,"1.11086496813800e+001,-2.94801783907047e+001"
20000,"1.02797990605952e+001,-2.83982477331249e+001"
